L_fuse,W_total,Stall_Speed,Max_Speed,ROC_Stall,SM_0,SM_dry,Result
3.845,19.4187360629964,50.538039031135,214.054054054054,73.7523501538586,-0.0108870630777332,-0.0704971647736603,FAIL
3.846,19.4189064992411,50.5382608142278,214.054054054054,73.7516560995059,-0.0107710920941491,-0.0703849686327415,FAIL
3.847,19.4190769335463,50.5384825938237,214.054054054054,73.7509619872643,-0.0106551310082484,-0.0702727842842445,FAIL
3.848,19.4192473659128,50.5387043699235,214.054054054054,73.7502678172275,-0.0105391798195547,-0.0701606117275168,FAIL
3.849,19.4194177963412,50.5389261425282,214.054054054054,73.7495735894893,-0.01042323852759,-0.0700484509619055,FAIL
3.85,19.4195882248322,50.5391479116386,214.054054054054,73.7488793041433,-0.0103073071318781,-0.0699363019867587,FAIL
3.851,19.4197586513863,50.5393696772557,214.054054054054,73.7481849612828,-0.0101913856319412,-0.0698241648014237,FAIL
3.852,19.4199290760045,50.5395914393804,214.054054054054,73.7474905610012,-0.010075474027303,-0.0697120394052488,FAIL
3.853,19.4200994986871,50.5398131980136,214.054054054054,73.7467961033915,-0.00995957231748601,-0.0695999257975812,FAIL
3.854,19.420269919435,50.5400349531562,214.054054054054,73.7461015885466,-0.00984368050201467,-0.0694878239777702,FAIL
3.855,19.4204403382488,50.5402567048092,214.054054054054,73.7454070165592,-0.00972779858041184,-0.0693757339451634,FAIL
3.856,19.4206107551292,50.5404784529734,214.054054054054,73.7447123875221,-0.009611926552201,-0.0692636556991094,FAIL
3.857,19.4207811700768,50.5407001976498,214.054054054054,73.7495747990034,-0.00949606441690609,-0.0691515892389565,FAIL
3.858,19.4209515830924,50.5409219388392,214.054054054054,73.7488792819728,-0.00938021217405027,-0.0690395345640533,FAIL
3.859,19.4211219941764,50.5411436765427,214.054054054054,73.7481837084731,-0.0092643698231577,-0.0689274916737489,FAIL
3.86,19.4212924033297,50.541365410761,214.054054054054,73.7474880785959,-0.00914853736375265,-0.0688154605673922,FAIL
3.861,19.4214628105529,50.5415871414951,214.054054054054,73.7467923924324,-0.00903271479535928,-0.0687034412443324,FAIL
3.862,19.4216332158466,50.5418088687459,214.054054054054,73.7460966500739,-0.00891690211750085,-0.0685914337039182,FAIL
3.863,19.4218036192116,50.5420305925143,214.054054054054,73.7454008516114,-0.00880109932970274,-0.0684794379454996,FAIL
3.864,19.4219740206484,50.5422523128012,214.054054054054,73.7447049971357,-0.00868530643148824,-0.0683674539684251,FAIL
3.865,19.4221444201578,50.5424740296075,214.054054054054,73.7440090867378,-0.00856952342238282,-0.0682554817720455,FAIL
3.866,19.4223148177403,50.5426957429342,214.054054054054,73.743313120508,-0.0084537503019102,-0.0681435213557102,FAIL
3.867,19.4224852133968,50.5429174527822,214.054054054054,73.742617098537,-0.00833798706959576,-0.0680315727187684,FAIL
3.868,19.4226556071277,50.5431391591522,214.054054054054,73.7419210209148,-0.00822223372496333,-0.0679196358605706,FAIL
3.869,19.4228259989338,50.5433608620453,214.054054054054,73.7412248877316,-0.00810649026753874,-0.0678077107804673,FAIL
3.87,19.4229963888158,50.5435825614624,214.054054054054,73.7405286990775,-0.00799075669684601,-0.0676957974778074,FAIL
3.871,19.4231667767742,50.5438042574043,214.054054054054,73.7398324550422,-0.00787503301241144,-0.0675838959519433,FAIL
3.872,19.4233371628099,50.544025949872,214.054054054054,73.7391361557154,-0.00775931921375916,-0.0674720062022242,FAIL
3.873,19.4235075469233,50.5442476388664,214.054054054054,73.7384398011866,-0.00764361530041502,-0.0673601282280012,FAIL
3.874,19.4236779291152,50.5444693243883,214.054054054054,73.7377433915451,-0.00752792127190327,-0.0672482620286242,FAIL
3.875,19.4238483093863,50.5446910064387,214.054054054054,73.7370469268803,-0.00741223712775119,-0.0671364076034459,FAIL
3.876,19.4240186877371,50.5449126850185,214.054054054054,73.736350407281,-0.00729656286748248,-0.0670245649518156,FAIL
3.877,19.4241890641685,50.5451343601285,214.054054054054,73.7356538328363,-0.00718089849062464,-0.0669127340730857,FAIL
3.878,19.4243594386809,50.5453560317697,214.054054054054,73.734957203635,-0.00706524399670161,-0.0668009149666068,FAIL
3.879,19.4245298112751,50.545577699943,214.054054054054,73.7342605197656,-0.00694959938524053,-0.0666891076317307,FAIL
3.88,19.4247001819517,50.5457993646493,214.054054054054,73.7335637813165,-0.0068339646557668,-0.0665773120678087,FAIL
3.881,19.4248705507113,50.5460210258894,214.054054054054,73.7328669883761,-0.00671833980780678,-0.0664655282741934,FAIL
3.882,19.4250409175548,50.5462426836643,214.054054054054,73.7321701410327,-0.00660272484088642,-0.0663537562502358,FAIL
3.883,19.4252112824826,50.5464643379749,214.054054054054,73.731473239374,-0.00648711975453209,-0.066241995995288,FAIL
3.884,19.4253816454954,50.546685988822,214.054054054054,73.7307762834882,-0.00637152454827006,-0.0661302475087021,FAIL
3.885,19.425552006594,50.5469076362066,214.054054054054,73.7300792734628,-0.00625593922162682,-0.0660185107898307,FAIL
3.886,19.4257223657789,50.5471292801296,214.054054054054,73.7293822093854,-0.00614036377412885,-0.0659067858380253,FAIL
3.887,19.4258927230508,50.5473509205918,214.054054054054,73.7286850913435,-0.00602479820530299,-0.0657950726526393,FAIL
3.888,19.4260630784104,50.5475725575942,214.054054054054,73.7279879194244,-0.00590924251467562,-0.0656833712330255,FAIL
3.889,19.4262334318583,50.5477941911376,214.054054054054,73.7272906937152,-0.00579369670177421,-0.0655716815785364,FAIL
3.89,19.4264037833951,50.548015821223,214.054054054054,73.7265934143028,-0.00567816076612515,-0.0654600036885243,FAIL
3.891,19.4265741330216,50.5482374478512,214.054054054054,73.7258960812741,-0.00556263470725615,-0.065348337562343,FAIL
3.892,19.4267444807384,50.5484590710231,214.054054054054,73.7251986947158,-0.00544711852469326,-0.0652366831993454,FAIL
3.893,19.4269148265461,50.5486806907397,214.054054054054,73.7245012547145,-0.0053316122179653,-0.0651250405988847,FAIL
3.894,19.4270851704453,50.5489023070018,214.054054054054,73.7238037613566,-0.00521611578659786,-0.065013409760314,FAIL
3.895,19.4272555124368,50.5491239198103,214.054054054054,73.7231062147282,-0.00510062923011956,-0.0649017906829875,FAIL
3.896,19.4274258525212,50.5493455291662,214.054054054054,73.7224086149157,-0.00498515254805776,-0.0647901833662589,FAIL
3.897,19.4275961906991,50.5495671350702,214.054054054054,73.7217109620047,-0.00486968573993996,-0.0646785878094813,FAIL
3.898,19.4277665269712,50.5497887375233,214.054054054054,73.7210132560814,-0.00475422880529386,-0.0645670040120098,FAIL
3.899,19.4279368613381,50.5500103365264,214.054054054054,73.7203154972313,-0.0046387817436474,-0.0644554319731973,FAIL
3.9,19.4281071938005,50.5502319320803,214.054054054054,73.7196176855399,-0.00452334455452885,-0.0643438716923986,FAIL
3.901,19.428277524359,50.5504535241861,214.054054054054,73.7189198210927,-0.00440791723746514,-0.0642323231689679,FAIL
3.902,19.4284478530143,50.5506751128444,214.054054054054,73.7182219039749,-0.00429249979198565,-0.0641207864022596,FAIL
3.903,19.428618179767,50.5508966980563,214.054054054054,73.7175239342717,-0.00417709221761819,-0.0640092613916285,FAIL
3.904,19.4287885046178,50.5511182798227,214.054054054054,73.7168259120679,-0.00406169451389127,-0.0638977481364299,FAIL
3.905,19.4289588275674,50.5513398581443,214.054054054054,73.7161278374485,-0.00394630668033247,-0.0637862466360173,FAIL
3.906,19.4291291486162,50.5515614330222,214.054054054054,73.7154297104981,-0.00383092871647162,-0.0636747568897469,FAIL
3.907,19.4292994677652,50.5517830044571,214.054054054054,73.7147315313013,-0.00371556062183631,-0.0635632788969728,FAIL
3.908,19.4294697850147,50.55200457245,214.054054054054,73.7140332999425,-0.00360020239595582,-0.063451812657051,FAIL
3.909,19.4296401003656,50.5522261370018,214.054054054054,73.7133350165059,-0.00348485403835852,-0.0633403581693366,FAIL
3.91,19.4298104138184,50.5524476981134,214.054054054054,73.7126366810756,-0.00336951554857379,-0.063228915433185,FAIL
3.911,19.4299807253739,50.5526692557855,214.054054054054,73.7119382937357,-0.00325418692613089,-0.0631174844479527,FAIL
3.912,19.4301510350326,50.5528908100192,214.054054054054,73.7112398545701,-0.0031388681705582,-0.0630060652129945,FAIL
3.913,19.4303213427951,50.5531123608153,214.054054054054,73.7105413636623,-0.00302355928138542,-0.0628946577276664,FAIL
3.914,19.4304916486623,50.5533339081747,214.054054054054,73.709842821096,-0.00290826025814106,-0.0627832619913244,FAIL
3.915,19.4306619526346,50.5535554520982,214.054054054054,73.7091442269546,-0.00279297110035615,-0.0626718780033254,FAIL
3.916,19.4308322547127,50.5537769925868,214.054054054054,73.7084455813214,-0.00267769180755872,-0.062560505763025,FAIL
3.917,19.4310025548973,50.5539985296413,214.054054054054,73.7077468842796,-0.00256242237927939,-0.0624491452697795,FAIL
3.918,19.431172853189,50.5542200632627,214.054054054054,73.7070481359121,-0.00244716281504709,-0.0623377965229461,FAIL
3.919,19.4313431495884,50.5544415934517,214.054054054054,73.7063493363019,-0.00233191311439196,-0.0622264595218809,FAIL
3.92,19.4315134440963,50.5546631202094,214.054054054054,73.7056504855316,-0.00221667327684416,-0.0621151342659408,FAIL
3.921,19.4316837367132,50.5548846435365,214.054054054054,73.7049515836839,-0.00210144330193285,-0.0620038207544829,FAIL
3.922,19.4318540274397,50.5551061634339,214.054054054054,73.7042526308413,-0.00198622318918951,-0.0618925189868645,FAIL
3.923,19.4320243162766,50.5553276799025,214.054054054054,73.703553627086,-0.00187101293814296,-0.0617812289624421,FAIL
3.924,19.4321946032245,50.5555491929433,214.054054054054,73.7028545725002,-0.00175581254832413,-0.0616699506805737,FAIL
3.925,19.432364888284,50.555770702557,214.054054054054,73.7021554671661,-0.00164062201926352,-0.061558684140616,FAIL
3.926,19.4325351714557,50.5559922087446,214.054054054054,73.7014563111656,-0.00152544135049093,-0.0614474293419272,FAIL
3.927,19.4327054527403,50.5562137115069,214.054054054054,73.7007571045803,-0.00141027054153808,-0.0613361862838655,FAIL
3.928,19.4328757321384,50.5564352108449,214.054054054054,73.7000578474921,-0.00129510959193424,-0.0612249549657873,FAIL
3.929,19.4330460096507,50.5566567067593,214.054054054054,73.6993585399823,-0.00117995850121211,-0.0611137353870519,FAIL
3.93,19.4332162852778,50.5568781992511,214.054054054054,73.6986591821324,-0.00106481726890073,-0.0610025275470162,FAIL
3.931,19.4333865590204,50.5570996883211,214.054054054054,73.6979597740236,-0.000949685894531482,-0.0608913314450392,FAIL
3.932,19.433556830879,50.5573211739702,214.054054054054,73.697260315737,-0.00083456437763596,-0.060780147080479,FAIL
3.933,19.4337271008543,50.5575426561994,214.054054054054,73.6965608073536,-0.000719452717745428,-0.0606689744526946,FAIL
3.934,19.433897368947,50.5577641350094,214.054054054054,73.6958612489544,-0.00060435091439015,-0.0605578135610432,FAIL
3.935,19.4340676351577,50.5579856104011,214.054054054054,73.6951616406198,-0.000489258967102391,-0.0604466644048849,FAIL
3.936,19.4342378994871,50.5582070823755,214.054054054054,73.6944619824306,-0.000374176875413412,-0.0603355269835784,FAIL
3.937,19.4344081619357,50.5584285509333,214.054054054054,73.6937622744671,-0.000259104638855145,-0.0602244012964823,FAIL
3.938,19.4345784225042,50.5586500160755,213.783783783784,73.6930625168098,-0.000144042256958188,-0.0601132873429557,FAIL
3.939,19.4347486811932,50.558871477803,213.783783783784,73.6923627095387,-2.89897292554686e-05,-0.0600021851223583,FAIL
3.94,19.4349189380034,50.5590929361165,213.783783783784,73.691662852734,8.60529447226366e-05,-0.0598910946340486,FAIL
3.941,19.4350891929355,50.559314391017,213.783783783784,73.6909629464755,0.000201085765442421,-0.0597800158773869,FAIL
3.942,19.43525944599,50.5595358425054,213.783783783784,73.690262990843,0.000316108733372955,-0.0596689488517326,FAIL
3.943,19.4354296971675,50.5597572905825,213.783783783784,73.6895629859162,0.000431121848981864,-0.0595578935564454,FAIL
3.944,19.4355999464688,50.5599787352492,213.783783783784,73.6888629317746,0.000546125112736884,-0.0594468499908853,FAIL
3.945,19.4357701938945,50.5602001765063,213.783783783784,73.6881628284976,0.000661118525105642,-0.059335818154412,FAIL
3.946,19.4359404394451,50.5604216143548,213.783783783784,73.6874626761644,0.000776102086556874,-0.059224798046385,FAIL
3.947,19.4361106831214,50.5606430487954,213.783783783784,73.6867624748543,0.000891075797555652,-0.0591137896661665,FAIL
3.948,19.4362809249239,50.5608644798291,213.783783783784,73.6860622246461,0.00100603965857127,-0.0590027930131154,FAIL
3.949,19.4364511648533,50.5610859074568,213.783783783784,73.6853619256189,0.00112099367007079,-0.0588918080865921,FAIL
3.95,19.4366214029102,50.5613073316792,213.783783783784,73.6846615778512,0.00123593783252041,-0.0587808348859584,FAIL
3.951,19.4367916390952,50.5615287524973,213.783783783784,73.6839611814217,0.00135087214638829,-0.0586698734105737,FAIL
3.952,19.4369618734091,50.561750169912,213.783783783784,73.683260736409,0.00146579661214119,-0.0585589236598001,FAIL
3.953,19.4371321058523,50.561971583924,213.783783783784,73.6825602428913,0.00158071123024617,-0.0584479856329972,FAIL
3.954,19.4373023364256,50.5621929945343,213.783783783784,73.681859700947,0.00169561600116919,-0.0583370593295279,FAIL
3.955,19.4374725651296,50.5624144017438,213.783783783784,73.681159110654,0.00181051092537743,-0.0582261447487524,FAIL
3.956,19.4376427919649,50.5626358055532,213.783783783784,73.6804584720904,0.00192539600333819,-0.0581152418900321,FAIL
3.957,19.4378130169321,50.5628572059635,213.783783783784,73.679757785334,0.00204027123551731,-0.0580043507527283,FAIL
3.958,19.4379832400319,50.5630786029755,213.783783783784,73.6790570504627,0.0021551366223812,-0.0578934713362036,FAIL
3.959,19.4381534612648,50.5632999965901,213.783783783784,73.6783562675538,0.00226999216439649,-0.0577826036398189,FAIL
3.96,19.4383236806316,50.5635213868081,213.783783783784,73.6776554366849,0.00238483786202903,-0.0576717476629369,FAIL
3.961,19.4384938981329,50.5637427736305,213.783783783784,73.6769545579333,0.00249967371574589,-0.0575609034049184,FAIL
3.962,19.4386641137692,50.563964157058,213.783783783784,73.6762536313763,0.00261449972601213,-0.0574500708651265,FAIL
3.963,19.4388343275413,50.5641855370916,213.783783783784,73.6755526570909,0.00272931589329362,-0.0573392500429237,FAIL
3.964,19.4390045394496,50.564406913732,213.783783783784,73.6748516351542,0.00284412221805719,-0.0572284409376717,FAIL
3.965,19.439174749495,50.5646282869803,213.783783783784,73.6741505656428,0.00295891870076781,-0.0571176435487333,FAIL
3.966,19.4393449576779,50.5648496568371,213.783783783784,73.6734494486336,0.00307370534189155,-0.0570068578754711,FAIL
3.967,19.4395151639991,50.5650710233034,213.783783783784,73.6727482842032,0.0031884821418936,-0.0568960839172478,FAIL
3.968,19.4396853684591,50.56529238638,213.783783783784,73.6720470724279,0.00330324910123991,-0.0567853216734271,FAIL
3.969,19.4398555710586,50.5655137460678,213.783783783784,73.6713458133841,0.00341800622039579,-0.0566745711433707,FAIL
3.97,19.4400257717981,50.5657351023677,213.783783783784,73.6706445071481,0.00353275349982618,-0.0565638323264424,FAIL
3.971,19.4401959706784,50.5659564552805,213.783783783784,73.6699431537959,0.00364749093999639,-0.0564531052220059,FAIL
3.972,19.4403661677001,50.5661778048071,213.783783783784,73.6692417534035,0.00376221854137171,-0.0563423898294241,FAIL
3.973,19.4405363628637,50.5663991509482,213.783783783784,73.6685403060468,0.00387693630441732,-0.0562316861480608,FAIL
3.974,19.4407065561699,50.5666204937049,213.783783783784,73.6678388118013,0.0039916442295973,-0.0561209941772793,FAIL
3.975,19.4408767476193,50.5668418330779,213.783783783784,73.6671372707429,0.00410634231737728,-0.0560103139164444,FAIL
3.976,19.4410469372126,50.5670631690681,213.783783783784,73.6664356829468,0.00422103056822221,-0.0558996453649182,FAIL
3.977,19.4412171249503,50.5672845016763,213.783783783784,73.6657340484885,0.0043357089825955,-0.0557889885220663,FAIL
3.978,19.4413873108332,50.5675058309035,213.783783783784,73.6650323674432,0.00445037756096278,-0.055678343387252,FAIL
3.979,19.4415574948617,50.5677271567504,213.783783783784,73.6643306398861,0.00456503630378846,-0.0555677099598398,FAIL
3.98,19.4417276770366,50.5679484792179,213.783783783784,73.663628865892,0.00467968521153694,-0.0554570882391946,FAIL
3.981,19.4418978573585,50.5681697983069,213.783783783784,73.6629270455358,0.00479432428467141,-0.0553464782246803,FAIL
3.982,19.4420680358279,50.5683911140182,213.783783783784,73.6622251788924,0.0049089535236565,-0.0552358799156624,FAIL
3.983,19.4422382124455,50.5686124263527,213.783783783784,73.6615232660362,0.00502357292895772,-0.0551252933115041,FAIL
3.984,19.442408387212,50.5688337353112,213.783783783784,73.6608213070418,0.00513818250103681,-0.055014718411572,FAIL
3.985,19.4425785601279,50.5690550408945,213.783783783784,73.6601193019837,0.00525278224035919,-0.05490415521523,FAIL
3.986,19.4427487311939,50.5692763431036,213.783783783784,73.659417250936,0.00536737214738769,-0.0547936037218442,FAIL
3.987,19.4429189004105,50.5694976419393,213.783783783784,73.6587151539729,0.00548195222258696,-0.0546830639307789,FAIL
3.988,19.4430890677785,50.5697189374024,213.783783783784,73.6580130111683,0.00559652246641995,-0.0545725358414002,FAIL
3.989,19.4432592332984,50.5699402294938,213.783783783784,73.6573108225963,0.0057110828793504,-0.0544620194530733,FAIL
3.99,19.4434293969708,50.5701615182143,213.783783783784,73.6566085883306,0.00582563346184117,-0.0543515147651639,FAIL
3.991,19.4435995587964,50.5703828035648,213.783783783784,73.6559063084448,0.00594017421435666,-0.0542410217770374,FAIL
3.992,19.4437697187758,50.5706040855461,213.783783783784,73.6552039830125,0.00605470513735928,-0.0541305404880605,FAIL
3.993,19.4439398769095,50.5708253641591,213.783783783784,73.6545016121071,0.00616922623131211,-0.0540200708975992,FAIL
3.994,19.4441100331983,50.5710466394046,213.783783783784,73.6537991958019,0.00628373749667865,-0.0539096130050188,FAIL
3.995,19.4442801876428,50.5712679112834,213.783783783784,73.6530967341702,0.006398238933921,-0.0537991668096867,FAIL
3.996,19.4444503402434,50.5714891797965,213.783783783784,73.6523942272848,0.00651273054350343,-0.0536887323109683,FAIL
3.997,19.444620491001,50.5717104449447,213.783783783784,73.651691675219,0.00662721232588792,-0.0535783095082299,FAIL
3.998,19.444790639916,50.5719317067287,213.783783783784,73.6509890780454,0.00674168428153676,-0.0534678984008393,FAIL
3.999,19.4449607869892,50.5721529651495,213.783783783784,73.6502864358367,0.00685614641091281,-0.0533574989881628,FAIL
4,19.445130932221,50.5723742202079,213.783783783784,73.6495837486656,0.00697059871447869,-0.053247111269567,FAIL
4.001,19.4453010756122,50.5725954719048,213.783783783784,73.6488810166046,0.00708504119269693,-0.0531367352444188,FAIL
4.002,19.4454712171634,50.572816720241,213.783783783784,73.648178239726,0.00719947384602926,-0.0530263709120856,FAIL
4.003,19.4456413568751,50.5730379652172,213.783783783784,73.6474754181021,0.00731389667493854,-0.0529160182719354,FAIL
4.004,19.445811494748,50.5732592068345,213.783783783784,73.646772551805,0.00742830967988595,-0.0528056773233345,FAIL
4.005,19.4459816307827,50.5734804450936,213.783783783784,73.6460696409067,0.0075427128613349,-0.0526953480656506,FAIL
4.006,19.4461517649798,50.5737016799953,213.783783783784,73.6453666854792,0.00765710621974625,-0.0525850304982513,FAIL
4.007,19.4463218973399,50.5739229115405,213.783783783784,73.6446636855941,0.00777148975558173,-0.0524747246205051,FAIL
4.008,19.4464920278637,50.5741441397301,213.783783783784,73.6439606413233,0.00788586346930342,-0.0523644304317793,FAIL
4.009,19.4466621565517,50.5743653645649,213.783783783784,73.6432575527382,0.00800022736137362,-0.0522541479314415,FAIL
4.01,19.4468322834046,50.5745865860457,213.783783783784,73.6425544199103,0.00811458143225263,-0.0521438771188601,FAIL
4.011,19.4470024084229,50.5748078041733,213.783783783784,73.6418512429109,0.00822892568240274,-0.0520336179934038,FAIL
4.012,19.4471725316074,50.5750290189487,213.783783783784,73.6411480218112,0.00834326011228526,-0.0519233705544404,FAIL
4.013,19.4473426529585,50.5752502303726,213.783783783784,73.6404447566824,0.00845758472236069,-0.051813134801339,FAIL
4.014,19.4475127724769,50.575471438446,213.783783783784,73.6397414475954,0.00857189951309112,-0.0517029107334678,FAIL
4.015,19.4476828901633,50.5756926431695,213.783783783784,73.6390380946211,0.00868620448493718,-0.0515926983501955,FAIL
4.016,19.4478530060182,50.5759138445441,213.783783783784,73.6383346978303,0.00880049963836083,-0.0514824976508906,FAIL
4.017,19.4480231200423,50.5761350425706,213.783783783784,73.6376312572935,0.00891478497382059,-0.051372308634923,FAIL
4.018,19.448193232236,50.5763562372498,213.783783783784,73.6369277730814,0.00902906049178032,-0.051262131301661,FAIL
4.019,19.4483633426002,50.5765774285827,213.783783783784,73.6362242452643,0.00914332619269809,-0.0511519656504745,FAIL
4.02,19.4485334511353,50.5767986165699,213.783783783784,73.6355206739126,0.0092575820770362,-0.0510418116807325,FAIL
4.021,19.4487035578421,50.5770198012124,213.783783783784,73.6348170590964,0.00937182814525472,-0.0509316693918038,FAIL
4.022,19.448873662721,50.5772409825109,213.783783783784,73.6341134008859,0.00948606439781374,-0.0508215387830593,FAIL
4.023,19.4490437657727,50.5774621604664,213.783783783784,73.6334096993509,0.00960029083517389,-0.0507114198538676,FAIL
4.024,19.4492138669978,50.5776833350797,213.783783783784,73.6327059545615,0.00971450745779567,-0.0506013126035988,FAIL
4.025,19.4493839663969,50.5779045063515,213.783783783784,73.6320021665873,0.00982871426613885,-0.0504912170316235,FAIL
4.026,19.4495540639707,50.5781256742828,213.783783783784,73.6312983354979,0.00994291126066349,-0.0503811331373112,FAIL
4.027,19.4497241597197,50.5783468388743,213.783783783784,73.6305944613629,0.01005709844183,-0.0502710609200321,FAIL
4.028,19.4498942536445,50.5785680001269,213.783783783784,73.6298905442518,0.010171275810098,-0.0501610003791565,FAIL
4.029,19.4500643457458,50.5787891580414,213.783783783784,73.6291865842337,0.0102854433659272,-0.0500509515140549,FAIL
4.03,19.4502344360241,50.5790103126187,213.783783783784,73.628482581378,0.0103996011097776,-0.0499409143240978,FAIL
4.031,19.4504045244801,50.5792314638596,213.783783783784,73.6277785357536,0.0105137490421081,-0.0498308888086564,FAIL
4.032,19.4505746111143,50.5794526117649,213.783783783784,73.6270744474296,0.0106278871633791,-0.0497208749671006,FAIL
4.033,19.4507446959274,50.5796737563354,213.783783783784,73.6263703164749,0.0107420154740498,-0.0496108727988019,FAIL
4.034,19.45091477892,50.579894897572,213.783783783784,73.6256661429581,0.0108561339745793,-0.0495008823031313,FAIL
4.035,19.4510848600927,50.5801160354756,213.783783783784,73.624961926948,0.0109702426654266,-0.0493909034794602,FAIL
4.036,19.4512549394461,50.5803371700469,213.783783783784,73.6242576685131,0.0110843415470517,-0.0492809363271594,FAIL
4.037,19.4514250169807,50.5805583012867,213.783783783784,73.6235533677217,0.0111984306199129,-0.0491709808456002,FAIL
4.038,19.4515950926972,50.580779429196,213.783783783784,73.6228490246423,0.0113125098844697,-0.0490610370341549,FAIL
4.039,19.4517651665963,50.5810005537754,213.783783783784,73.6221446393431,0.0114265793411805,-0.0489511048921941,FAIL
4.04,19.4519352386784,50.581221675026,213.783783783784,73.6214402118921,0.0115406389905044,-0.048841184419091,FAIL
4.041,19.4521053089443,50.5814427929484,213.783783783784,73.6207357423573,0.0116546888329,-0.0487312756142162,FAIL
4.042,19.4522753773944,50.5816639075435,213.783783783784,73.6200312308067,0.011768728868826,-0.0486213784769419,FAIL
4.043,19.4524454440295,50.5818850188122,213.783783783784,73.619326677308,0.011882759098741,-0.048511493006641,FAIL
4.044,19.45261550885,50.5821061267552,213.783783783784,73.6186220819289,0.0119967795231036,-0.0484016192026844,FAIL
4.045,19.4527855718567,50.5823272313734,213.783783783784,73.6179174447369,0.0121107901423708,-0.0482917570644462,FAIL
4.046,19.4529556330501,50.5825483326677,213.513513513514,73.6172127657996,0.0122247909570027,-0.0481819065912978,FAIL
4.047,19.4531256924308,50.5827694306388,213.513513513514,73.6165080451843,0.0123387819674565,-0.0480720677826121,FAIL
4.048,19.4532957499994,50.5829905252875,213.513513513514,73.6158032829581,0.0124527631741903,-0.0479622406377612,FAIL
4.049,19.4534658057565,50.5832116166148,213.513513513514,73.6150984791883,0.0125667345776624,-0.0478524251561191,FAIL
4.05,19.4536358597028,50.5834327046213,213.513513513514,73.614393633942,0.01268069617833,-0.0477426213370581,FAIL
4.051,19.4538059118388,50.583653789308,213.513513513514,73.613688747286,0.0127946479766519,-0.0476328291799514,FAIL
4.052,19.453975962165,50.5838748706757,213.513513513514,73.6129838192871,0.012908589973085,-0.047523048684172,FAIL
4.053,19.4541460106822,50.5840959487251,213.513513513514,73.6122788500121,0.0130225221680875,-0.0474132798490932,FAIL
4.054,19.454316057391,50.5843170234571,213.513513513514,73.6115738395275,0.013136444562116,-0.0473035226740893,FAIL
4.055,19.4544861022918,50.5845380948726,213.513513513514,73.6108687879,0.0132503571556293,-0.0471937771585328,FAIL
4.056,19.4546561453853,50.5847591629723,213.513513513514,73.6101636951959,0.0133642599490834,-0.0470840433017982,FAIL
4.057,19.4548261866722,50.5849802277571,213.513513513514,73.6094585614814,0.0134781529429365,-0.0469743211032586,FAIL
4.058,19.4549962261529,50.5852012892278,213.513513513514,73.6087533868229,0.0135920361376454,-0.0468646105622884,FAIL
4.059,19.4551662638282,50.5854223473852,213.513513513514,73.6080481712863,0.0137059095336669,-0.0467549116782617,FAIL
4.06,19.4553362996985,50.5856434022301,213.513513513514,73.6073429149377,0.0138197731314582,-0.0466452244505527,FAIL
4.061,19.4555063337646,50.5858644537634,213.513513513514,73.606637617843,0.0139336269314765,-0.0465355488785353,FAIL
4.062,19.4556763660269,50.5860855019858,213.513513513514,73.6059322800678,0.0140474709341781,-0.0464258849615842,FAIL
4.063,19.4558463964862,50.5863065468982,213.513513513514,73.605226901678,0.01416130514002,-0.0463162326990737,FAIL
4.064,19.4560164251429,50.5865275885015,213.513513513514,73.6045214827391,0.0142751295494593,-0.0462065920903788,FAIL
4.065,19.4561864519977,50.5867486267963,213.513513513514,73.6038160233165,0.0143889441629519,-0.0460969631348738,FAIL
4.066,19.4563564770512,50.5869696617836,213.513513513514,73.6031105234756,0.0145027489809539,-0.045987345831934,FAIL
4.067,19.456526500304,50.5871906934642,213.513513513514,73.6024049832817,0.0146165440039224,-0.0458777401809343,FAIL
4.068,19.4566965217566,50.5874117218388,213.513513513514,73.6016994027999,0.0147303292323133,-0.04576814618125,FAIL
4.069,19.4568665414097,50.5876327469084,213.513513513514,73.6009937820953,0.0148441046665827,-0.0456585638322559,FAIL
4.07,19.4570365592639,50.5878537686736,213.513513513514,73.6002881212329,0.0149578703071871,-0.0455489931333279,FAIL
4.071,19.4572065753197,50.5880747871353,213.513513513514,73.5995824202775,0.0150716261545825,-0.0454394340838404,FAIL
4.072,19.4573765895777,50.5882958022944,213.513513513514,73.5988766792939,0.0151853722092239,-0.0453298866831707,FAIL
4.073,19.4575466020386,50.5885168141517,213.513513513514,73.5981708983466,0.0152991084715681,-0.0452203509306931,FAIL
4.074,19.4577166127029,50.5887378227079,213.513513513514,73.5974650775003,0.0154128349420701,-0.0451108268257847,FAIL
4.075,19.4578866215713,50.5889588279638,213.513513513514,73.5967592168195,0.0155265516211868,-0.0450013143678196,FAIL
4.076,19.4580566286442,50.5891798299204,213.513513513514,73.5960533163684,0.015640258509372,-0.0448918135561757,FAIL
4.077,19.4582266339224,50.5894008285784,213.513513513514,73.5953473762113,0.0157539556070821,-0.0447823243902283,FAIL
4.078,19.4583966374064,50.5896218239386,213.513513513514,73.5946413964124,0.0158676429147726,-0.0446728468693541,FAIL
4.079,19.4585666390967,50.5898428160018,213.513513513514,73.5939353770357,0.0159813204328986,-0.0445633809929292,FAIL
4.08,19.458736638994,50.5900638047688,213.513513513514,73.5932293181451,0.0160949881619158,-0.04445392676033,FAIL
